"HM_GL_IN_OVERSIGHT_REPORTS_ID","HM_SITE_ID","HM_STUDY_ID","REPORT_SOURCE","REPORT_ID","REPORT_TYPE","REPORT_START_DATE","REPORT_END_DATE"
2714958,244487,25460,"SH","20872","On Site Visit - Ongoing",2015-07-02 00:00:00,2015-07-02 00:00:00
2714959,244488,25460,"SH","15943","On Site Visit - Ongoing",2015-03-23 00:00:00,2015-03-24 00:00:00
2714960,244489,25460,"SH","18517","On Site Visit - Ongoing",2015-05-26 00:00:00,2015-05-26 00:00:00
2714961,244490,25460,"SH","16257","On Site Visit - Ongoing",2015-04-08 00:00:00,2015-04-09 00:00:00
2714962,244491,25460,"SH","10517","On Site Visit - Ongoing",2014-12-01 00:00:00,2014-12-01 00:00:00
2714963,244492,25460,"SH","17402","On Site Visit - Ongoing",2015-04-15 00:00:00,2015-04-15 00:00:00
2714979,244759,25460,"SH","15978","On Site Visit - Ongoing",2015-03-31 00:00:00,2015-03-31 00:00:00
2714980,244760,25460,"SH","14501","On Site Visit - Ongoing",2015-02-25 00:00:00,2015-02-25 00:00:00
2714981,244761,25460,"SH","16849","On Site Visit - Ongoing",2015-04-16 00:00:00,2015-04-16 00:00:00
2714982,244762,25460,"SH","15255","On Site Visit - Ongoing",2015-03-11 00:00:00,2015-03-11 00:00:00
2714983,244766,25460,"SH","15244","On Site Visit - Ongoing",2015-03-10 00:00:00,2015-03-10 00:00:00
2714984,244768,25460,"SH","16010","On Site Visit - Ongoing",2015-03-31 00:00:00,2015-03-31 00:00:00
2714780,248920,25460,"SH","22483","On Site Visit - Ongoing",2015-07-28 00:00:00,2015-07-28 00:00:00
2714781,248921,25460,"SH","20315","On Site Visit - Ongoing",2015-06-25 00:00:00,2015-06-25 00:00:00
2714782,248923,25460,"SH","19632","On Site Visit - Ongoing",2015-06-11 00:00:00,2015-06-11 00:00:00
2714818,244073,25460,"SH","9949","On Site Visit - Ongoing",2014-10-15 00:00:00,2014-10-15 00:00:00
2714678,248901,25460,"SH","20560","On Site Visit - Ongoing",2015-06-18 00:00:00,2015-06-18 00:00:00
2714679,248904,25460,"SH","22320","On Site Visit - Ongoing",2015-08-07 00:00:00,2015-08-07 00:00:00
2714933,244007,25460,"SH","9948","On Site Visit - Ongoing",2014-10-14 00:00:00,2014-10-14 00:00:00
2714934,244009,25460,"SH","20962","On Site Visit - Ongoing",2015-07-10 00:00:00,2015-07-10 00:00:00
2714935,244012,25460,"SH","15816","On Site Visit - Ongoing",2015-03-19 00:00:00,2015-03-19 00:00:00
2714936,244012,25460,"SH","9660","On Site Visit - Ongoing",2014-10-21 00:00:00,2014-10-21 00:00:00
2714937,244016,25460,"SH","11855","On Site Visit - Ongoing",2015-01-08 00:00:00,2015-01-08 00:00:00
2714940,244783,25460,"SH","17867","On Site Visit - Ongoing",2015-05-05 00:00:00,2015-05-05 00:00:00
2714941,244784,25460,"SH","20694","On Site Visit - Ongoing",2015-06-30 00:00:00,2015-06-30 00:00:00
2714942,244786,25460,"SH","17449","On Site Visit - Ongoing",2015-04-29 00:00:00,2015-04-29 00:00:00
2710219,234707,25462,"SH","12235","On Site Visit - Ongoing",2015-01-14 00:00:00,2015-01-14 00:00:00
2710220,234709,25462,"SH","16283","On Site Visit - Ongoing",2015-04-07 00:00:00,2015-04-07 00:00:00
2710221,234727,25462,"SH","10801","On Site Visit - Ongoing",2014-12-02 00:00:00,2014-12-03 00:00:00
2710222,234727,25462,"SH","5614","On Site Visit - Ongoing",2014-07-23 00:00:00,2014-07-23 00:00:00
2710223,234728,25462,"SH","6913","On Site Visit - Ongoing",2014-09-02 00:00:00,2014-09-02 00:00:00
2710224,234730,25462,"SH","4375","On Site Visit - Ongoing",2014-06-26 00:00:00,2014-06-26 00:00:00
2710239,234757,25462,"SH","19995","On Site Visit - Ongoing",2015-06-11 00:00:00,2015-06-11 00:00:00
2710240,234767,25462,"SH","11048","On Site Visit - Ongoing",2014-12-16 00:00:00,2014-12-16 00:00:00
2710241,234769,25462,"SH","14697","On Site Visit - Ongoing",2015-03-04 00:00:00,2015-03-05 00:00:00
2710242,234769,25462,"SH","13598","On Site Visit - Ongoing",2015-02-12 00:00:00,2015-02-12 00:00:00
2710243,234775,25462,"SH","6224","On Site Visit - Ongoing",2014-08-18 00:00:00,2014-08-18 00:00:00
2710244,234779,25462,"SH","16782","On Site Visit - Ongoing",2015-04-14 00:00:00,2015-04-14 00:00:00
2712033,234031,25462,"SH","10094","On Site Visit - Ongoing",2014-11-11 00:00:00,2014-11-11 00:00:00
2712034,234032,25462,"SH","3483","On Site Visit - Ongoing",2014-05-06 00:00:00,2014-05-07 00:00:00
2712035,234036,25462,"SH","21154","On Site Visit - Ongoing",2015-07-13 00:00:00,2015-07-13 00:00:00
2712036,234040,25462,"SH","9146","On Site Visit - Ongoing",2014-10-14 00:00:00,2014-10-14 00:00:00
2712037,234040,25462,"SH","1837","On Site Visit - Ongoing",2014-03-13 00:00:00,2014-03-13 00:00:00
2712038,234041,25462,"SH","4970","On Site Visit - Ongoing",2014-07-16 00:00:00,2014-07-16 00:00:00
2712039,234045,25462,"SH","16803","On Site Visit - Ongoing",2015-04-07 00:00:00,2015-04-07 00:00:00
2712041,234056,25462,"SH","656","On Site Visit - Ongoing",2014-01-14 00:00:00,2014-01-15 00:00:00
2712043,234078,25462,"SH","16042","On Site Visit - Ongoing",2015-04-01 00:00:00,2015-04-01 00:00:00
2712044,234099,25462,"SH","18182","On Site Visit - Ongoing",2015-05-18 00:00:00,2015-05-18 00:00:00
2712045,234099,25462,"SH","13807","On Site Visit - Ongoing",2015-02-17 00:00:00,2015-02-17 00:00:00
2712046,234110,25462,"SH","7202","On Site Visit - Ongoing",2014-09-04 00:00:00,2014-09-04 00:00:00
2712047,234112,25462,"SH","8682","On Site Visit - Ongoing",2014-10-13 00:00:00,2014-10-13 00:00:00
2712048,234113,25462,"SH","14491","On Site Visit - Ongoing",2015-02-19 00:00:00,2015-02-19 00:00:00
2712049,234115,25462,"SH","17253","On Site Visit - Ongoing",2015-04-08 00:00:00,2015-04-09 00:00:00
2712050,234119,25462,"SH","14010","On Site Visit - Ongoing",2015-01-21 00:00:00,2015-01-21 00:00:00
2712051,234120,25462,"SH","13617","On Site Visit - Ongoing",2015-02-02 00:00:00,2015-02-02 00:00:00
2712052,234132,25462,"SH","10888","On Site Visit - Ongoing",2014-12-11 00:00:00,2014-12-11 00:00:00
2712053,234145,25462,"SH","4667","On Site Visit - Ongoing",2014-06-27 00:00:00,2014-06-27 00:00:00
2712054,234149,25462,"SH","9666","On Site Visit - Ongoing",2014-10-28 00:00:00,2014-10-28 00:00:00
2712055,234158,25462,"SH","3607","On Site Visit - Ongoing",2014-05-19 00:00:00,2014-05-27 00:00:00
2710906,235242,25462,"SH","18275","On Site Visit - Ongoing",2015-05-12 00:00:00,2015-05-12 00:00:00
2710907,235242,25462,"SH","9649","On Site Visit - Ongoing",2014-11-04 00:00:00,2014-11-04 00:00:00
2711598,233733,25462,"SH","15374","On Site Visit - Ongoing",2015-03-17 00:00:00,2015-03-17 00:00:00
2711599,233735,25462,"SH","17085","On Site Visit - Ongoing",2015-04-08 00:00:00,2015-04-08 00:00:00
2711601,233742,25462,"SH","18129","On Site Visit - Ongoing",2015-05-06 00:00:00,2015-05-06 00:00:00
2710379,234884,25462,"SH","10335","On Site Visit - Ongoing",2014-11-11 00:00:00,2014-11-12 00:00:00
2710380,234884,25462,"SH","5447","On Site Visit - Ongoing",2014-07-22 00:00:00,2014-07-22 00:00:00
2710381,234888,25462,"SH","4564","On Site Visit - Ongoing",2014-07-03 00:00:00,2014-07-03 00:00:00
2710382,234892,25462,"SH","14808","On Site Visit - Ongoing",2015-02-24 00:00:00,2015-02-24 00:00:00
2710383,234899,25462,"SH","21078","On Site Visit - Ongoing",2015-07-14 00:00:00,2015-07-15 00:00:00
2710384,234908,25462,"SH","9828","On Site Visit - Ongoing",2014-10-27 00:00:00,2014-10-28 00:00:00
2710385,234911,25462,"SH","5608","On Site Visit - Ongoing",2014-08-05 00:00:00,2014-08-05 00:00:00
2710386,234915,25462,"SH","9988","On Site Visit - Ongoing",2014-11-13 00:00:00,2014-11-13 00:00:00
2710387,234916,25462,"SH","10681","On Site Visit - Ongoing",2014-11-14 00:00:00,2014-11-20 00:00:00
2710388,234921,25462,"SH","18999","On Site Visit - Ongoing",2015-06-02 00:00:00,2015-06-02 00:00:00
2710389,234924,25462,"SH","6930","On Site Visit - Ongoing",2014-08-28 00:00:00,2014-08-28 00:00:00
2710397,234937,25462,"SH","12757","On Site Visit - Ongoing",2015-01-16 00:00:00,2015-01-16 00:00:00
2711040,235384,25462,"SH","16039","On Site Visit - Ongoing",2015-03-18 00:00:00,2015-03-18 00:00:00
2712205,234275,25462,"SH","8280","On Site Visit - Ongoing",2014-09-16 00:00:00,2014-09-17 00:00:00
2712206,234276,25462,"SH","4366","On Site Visit - Ongoing",2014-06-24 00:00:00,2014-06-25 00:00:00
2712207,234278,25462,"SH","6556","On Site Visit - Ongoing",2014-08-13 00:00:00,2014-08-14 00:00:00
2712208,234281,25462,"SH","17098","On Site Visit - Ongoing",2015-04-14 00:00:00,2015-04-15 00:00:00
2712209,234283,25462,"SH","18091","On Site Visit - Ongoing",2015-05-11 00:00:00,2015-05-12 00:00:00
2712210,234284,25462,"SH","13082","On Site Visit - Ongoing",2015-02-05 00:00:00,2015-02-05 00:00:00
2712211,234285,25462,"SH","12957","On Site Visit - Ongoing",2015-01-29 00:00:00,2015-01-29 00:00:00
2712212,234287,25462,"SH","10001","On Site Visit - Ongoing",2014-11-11 00:00:00,2014-11-12 00:00:00
2712213,234289,25462,"SH","22485","On Site Visit - Ongoing",2015-08-03 00:00:00,2015-08-03 00:00:00
2712214,234292,25462,"SH","4888","On Site Visit - Ongoing",2014-07-09 00:00:00,2014-07-09 00:00:00
2712215,234293,25462,"SH","9952","On Site Visit - Ongoing",2014-11-14 00:00:00,2014-11-14 00:00:00
2712216,234294,25462,"SH","4318","On Site Visit - Ongoing",2014-06-17 00:00:00,2014-06-17 00:00:00
2712217,234294,25462,"SH","1840","On Site Visit - Ongoing",2014-03-13 00:00:00,2014-03-13 00:00:00
2712218,234295,25462,"SH","11052","On Site Visit - Ongoing",2014-12-10 00:00:00,2014-12-11 00:00:00
2712219,234296,25462,"SH","15799","On Site Visit - Ongoing",2015-03-26 00:00:00,2015-03-26 00:00:00
2711742,233863,25462,"SH","19009","On Site Visit - Ongoing",2015-05-29 00:00:00,2015-05-29 00:00:00
2711743,233875,25462,"SH","12937","On Site Visit - Ongoing",2015-02-02 00:00:00,2015-02-02 00:00:00
2711744,233886,25462,"SH","10559","On Site Visit - Ongoing",2014-12-02 00:00:00,2014-12-02 00:00:00
2711745,233889,25462,"SH","8013","On Site Visit - Ongoing",2014-10-01 00:00:00,2014-10-01 00:00:00
2711746,233890,25462,"SH","15843","On Site Visit - Ongoing",2015-03-27 00:00:00,2015-03-27 00:00:00
2711747,233893,25462,"SH","9793","On Site Visit - Ongoing",2014-11-12 00:00:00,2014-11-12 00:00:00
2712368,234300,25462,"SH","871","On Site Visit - Ongoing",2014-01-27 00:00:00,2014-01-27 00:00:00
2710556,234971,25462,"SH","6237","On Site Visit - Ongoing",2014-08-05 00:00:00,2014-08-06 00:00:00
2710557,234974,25462,"SH","17758","On Site Visit - Ongoing",2015-05-05 00:00:00,2015-05-05 00:00:00
2710559,234977,25462,"SH","12531","On Site Visit - Ongoing",2015-01-27 00:00:00,2015-01-28 00:00:00
2710560,234977,25462,"SH","11292","On Site Visit - Ongoing",2014-12-22 00:00:00,2014-12-22 00:00:00
2710561,234984,25462,"SH","19569","On Site Visit - Ongoing",2015-06-02 00:00:00,2015-06-02 00:00:00
2710562,234985,25462,"SH","8004","On Site Visit - Ongoing",2014-09-24 00:00:00,2014-09-24 00:00:00
2712159,234174,25462,"SH","8908","On Site Visit - Ongoing",2014-10-15 00:00:00,2014-10-15 00:00:00
2712160,234175,25462,"SH","21178","On Site Visit - Ongoing",2015-07-14 00:00:00,2015-07-14 00:00:00
2712161,234180,25462,"SH","18769","On Site Visit - Ongoing",2015-05-28 00:00:00,2015-05-28 00:00:00
2712162,234183,25462,"SH","21791","On Site Visit - Ongoing",2015-07-30 00:00:00,2015-07-30 00:00:00
2712163,234183,25462,"SH","13520","On Site Visit - Ongoing",2015-02-11 00:00:00,2015-02-11 00:00:00
2712164,234189,25462,"SH","6385","On Site Visit - Ongoing",2014-08-19 00:00:00,2014-08-19 00:00:00
2712165,234194,25462,"SH","20090","On Site Visit - Ongoing",2015-06-25 00:00:00,2015-06-25 00:00:00
2712166,234194,25462,"SH","10074","On Site Visit - Ongoing",2014-11-18 00:00:00,2014-11-18 00:00:00
2712167,234194,25462,"SH","5216","On Site Visit - Ongoing",2014-07-28 00:00:00,2014-07-28 00:00:00
2712168,234197,25462,"SH","19939","On Site Visit - Ongoing",2015-06-17 00:00:00,2015-06-18 00:00:00
2712169,234200,25462,"SH","13625","On Site Visit - Ongoing",2015-02-11 00:00:00,2015-02-11 00:00:00
2712171,234205,25462,"SH","8756","On Site Visit - Ongoing",2014-10-08 00:00:00,2014-10-10 00:00:00
2712172,234208,25462,"SH","10154","On Site Visit - Ongoing",2014-11-20 00:00:00,2014-11-21 00:00:00
2712174,234211,25462,"SH","15175","On Site Visit - Ongoing",2015-03-06 00:00:00,2015-03-06 00:00:00
2712181,234217,25462,"SH","19562","On Site Visit - Ongoing",2015-06-10 00:00:00,2015-06-10 00:00:00
2712182,234220,25462,"SH","9465","On Site Visit - Ongoing",2014-11-05 00:00:00,2014-11-05 00:00:00
2712183,234222,25462,"SH","5721","On Site Visit - Ongoing",2014-07-31 00:00:00,2014-07-31 00:00:00
2712184,234223,25462,"SH","7112","On Site Visit - Ongoing",2014-08-27 00:00:00,2014-08-28 00:00:00
2712185,234224,25462,"SH","11954","On Site Visit - Ongoing",2015-01-12 00:00:00,2015-01-13 00:00:00
2712186,234226,25462,"SH","2837","On Site Visit - Ongoing",2014-04-17 00:00:00,2014-04-17 00:00:00
2712187,234227,25462,"SH","10774","On Site Visit - Ongoing",2014-12-04 00:00:00,2014-12-05 00:00:00
2712188,234228,25462,"SH","13917","On Site Visit - Ongoing",2015-02-18 00:00:00,2015-02-19 00:00:00
2712190,234231,25462,"SH","12841","On Site Visit - Ongoing",2015-01-27 00:00:00,2015-01-28 00:00:00
2712191,234232,25462,"SH","8890","On Site Visit - Ongoing",2014-10-01 00:00:00,2014-10-01 00:00:00
2712192,234233,25462,"SH","15314","On Site Visit - Ongoing",2015-03-18 00:00:00,2015-03-18 00:00:00
2712193,234236,25462,"SH","2373","On Site Visit - Ongoing",2014-04-02 00:00:00,2014-04-02 00:00:00
2712194,234240,25462,"SH","9460","On Site Visit - Ongoing",2014-10-21 00:00:00,2014-10-21 00:00:00
2712195,234243,25462,"SH","18448","On Site Visit - Ongoing",2015-04-30 00:00:00,2015-04-30 00:00:00
2712196,234244,25462,"SH","3710","On Site Visit - Ongoing",2014-05-19 00:00:00,2014-05-19 00:00:00
2712200,234253,25462,"SH","3452","On Site Visit - Ongoing",2014-05-14 00:00:00,2014-05-15 00:00:00
2712201,234263,25462,"SH","22435","On Site Visit - Ongoing",2015-08-04 00:00:00,2015-08-04 00:00:00
2712202,234264,25462,"SH","12851","On Site Visit - Ongoing",2015-01-26 00:00:00,2015-01-26 00:00:00
2712203,234264,25462,"SH","4091","On Site Visit - Ongoing",2014-06-05 00:00:00,2014-06-05 00:00:00
2712204,234271,25462,"SH","6603","On Site Visit - Ongoing",2014-08-26 00:00:00,2014-08-26 00:00:00
2710570,235012,25462,"SH","17080","On Site Visit - Ongoing",2015-04-16 00:00:00,2015-04-16 00:00:00
2710571,235013,25462,"SH","15304","On Site Visit - Ongoing",2015-03-17 00:00:00,2015-03-17 00:00:00
2710572,235013,25462,"SH","10791","On Site Visit - Ongoing",2014-11-25 00:00:00,2014-11-26 00:00:00
2710573,235014,25462,"SH","3146","On Site Visit - Ongoing",2014-04-16 00:00:00,2014-04-17 00:00:00
2710574,235016,25462,"SH","8848","On Site Visit - Ongoing",2014-10-06 00:00:00,2014-10-06 00:00:00
2710575,235018,25462,"SH","16069","On Site Visit - Ongoing",2015-03-20 00:00:00,2015-03-20 00:00:00
2710576,235018,25462,"SH","3708","On Site Visit - Ongoing",2014-05-22 00:00:00,2014-05-22 00:00:00
2710012,234573,25462,"SH","4478","On Site Visit - Ongoing",2014-07-02 00:00:00,2014-07-02 00:00:00
2710013,234575,25462,"SH","20613","On Site Visit - Ongoing",2015-06-30 00:00:00,2015-06-30 00:00:00
2710014,234579,25462,"SH","12515","On Site Visit - Ongoing",2015-01-14 00:00:00,2015-01-14 00:00:00
2710015,234580,25462,"SH","21398","On Site Visit - Ongoing",2015-05-04 00:00:00,2015-07-23 00:00:00
2710016,234587,25462,"SH","15024","On Site Visit - Ongoing",2015-03-02 00:00:00,2015-03-02 00:00:00
2710017,234588,25462,"SH","8003","On Site Visit - Ongoing",2014-09-18 00:00:00,2014-09-18 00:00:00
2710018,234593,25462,"SH","12824","On Site Visit - Ongoing",2015-01-28 00:00:00,2015-01-29 00:00:00
2710019,234593,25462,"SH","7219","On Site Visit - Ongoing",2014-09-09 00:00:00,2014-09-09 00:00:00
2710020,234594,25462,"SH","9008","On Site Visit - Ongoing",2014-10-23 00:00:00,2014-10-23 00:00:00
2710021,234595,25462,"SH","18744","On Site Visit - Ongoing",2015-06-01 00:00:00,2015-06-01 00:00:00
2710022,234600,25462,"SH","1514","On Site Visit - Ongoing",2014-02-27 00:00:00,2014-02-27 00:00:00
2710023,234604,25462,"SH","9605","On Site Visit - Ongoing",2014-10-28 00:00:00,2014-10-29 00:00:00
2710024,234604,25462,"SH","6552","On Site Visit - Ongoing",2014-08-11 00:00:00,2014-08-12 00:00:00
2710025,234604,25462,"SH","2197","On Site Visit - Ongoing",2014-03-17 00:00:00,2014-03-18 00:00:00
2710026,234608,25462,"SH","10286","On Site Visit - Ongoing",2014-11-20 00:00:00,2014-11-20 00:00:00
2710027,234610,25462,"SH","3005","On Site Visit - Ongoing",2014-04-16 00:00:00,2014-04-16 00:00:00
2710028,234613,25462,"SH","14178","On Site Visit - Ongoing",2015-02-11 00:00:00,2015-02-11 00:00:00
2710029,234613,25462,"SH","13199","On Site Visit - Ongoing",2015-02-11 00:00:00,2015-02-11 00:00:00
2710030,234614,25462,"SH","4069","On Site Visit - Ongoing",2014-06-11 00:00:00,2014-06-11 00:00:00
2710034,234619,25462,"SH","12795","On Site Visit - Ongoing",2015-01-28 00:00:00,2015-01-28 00:00:00
2710035,234622,25462,"SH","9749","On Site Visit - Ongoing",2014-11-10 00:00:00,2014-11-10 00:00:00
2710036,234625,25462,"SH","13926","On Site Visit - Ongoing",2015-02-17 00:00:00,2015-02-17 00:00:00
2710037,234626,25462,"SH","10281","On Site Visit - Ongoing",2014-11-12 00:00:00,2014-11-12 00:00:00
2710038,234627,25462,"SH","11051","On Site Visit - Ongoing",2014-12-18 00:00:00,2014-12-18 00:00:00
2710039,234628,25462,"SH","14250","On Site Visit - Ongoing",2015-02-18 00:00:00,2015-02-19 00:00:00
2710040,234629,25462,"SH","19400","On Site Visit - Ongoing",2015-05-27 00:00:00,2015-05-28 00:00:00
2710041,234636,25462,"SH","22665","On Site Visit - Ongoing",2015-08-12 00:00:00,2015-08-13 00:00:00
2710042,234636,25462,"SH","15032","On Site Visit - Ongoing",2015-03-04 00:00:00,2015-03-04 00:00:00
2710043,234639,25462,"SH","22525","On Site Visit - Ongoing",2015-07-29 00:00:00,2015-07-30 00:00:00
2710044,234639,25462,"SH","8669","On Site Visit - Ongoing",2014-09-29 00:00:00,2014-09-30 00:00:00
2710047,234652,25462,"SH","10961","On Site Visit - Ongoing",2014-12-17 00:00:00,2014-12-17 00:00:00
2710049,234659,25462,"SH","11159","On Site Visit - Ongoing",2014-12-17 00:00:00,2014-12-17 00:00:00
2710050,234661,25462,"SH","2046","On Site Visit - Ongoing",2014-03-13 00:00:00,2014-03-14 00:00:00
2710051,234665,25462,"SH","3776","On Site Visit - Ongoing",2014-05-21 00:00:00,2014-05-21 00:00:00
2710052,234669,25462,"SH","1424","On Site Visit - Ongoing",2014-02-26 00:00:00,2014-02-26 00:00:00
2711259,237563,25462,"SH","17401","On Site Visit - Ongoing",2015-04-29 00:00:00,2015-04-29 00:00:00
2711260,237566,25462,"SH","15386","On Site Visit - Ongoing",2015-03-05 00:00:00,2015-03-05 00:00:00
2711261,237573,25462,"SH","10227","On Site Visit - Ongoing",2014-11-13 00:00:00,2014-11-13 00:00:00
2711879,233902,25462,"SH","12600","On Site Visit - Ongoing",2015-01-19 00:00:00,2015-01-19 00:00:00
2711883,233928,25462,"SH","16094","On Site Visit - Ongoing",2015-03-24 00:00:00,2015-03-24 00:00:00
2711884,233930,25462,"SH","9330","On Site Visit - Ongoing",2014-10-27 00:00:00,2014-10-27 00:00:00
2711885,233931,25462,"SH","17594","On Site Visit - Ongoing",2015-04-20 00:00:00,2015-04-20 00:00:00
2711886,233934,25462,"SH","6081","On Site Visit - Ongoing",2014-08-13 00:00:00,2014-08-13 00:00:00
2711887,233936,25462,"SH","10780","On Site Visit - Ongoing",2014-12-09 00:00:00,2014-12-10 00:00:00
2711888,233937,25462,"SH","14900","On Site Visit - Ongoing",2015-03-04 00:00:00,2015-03-04 00:00:00
2711889,233938,25462,"SH","22165","On Site Visit - Ongoing",2015-07-20 00:00:00,2015-07-22 00:00:00
2711890,233939,25462,"SH","13474","On Site Visit - Ongoing",2015-02-11 00:00:00,2015-02-11 00:00:00
2711891,233941,25462,"SH","8846","On Site Visit - Ongoing",2014-10-13 00:00:00,2014-10-14 00:00:00
2711892,233942,25462,"SH","20583","On Site Visit - Ongoing",2015-06-26 00:00:00,2015-06-26 00:00:00
2711893,233944,25462,"SH","20430","On Site Visit - Ongoing",2015-06-17 00:00:00,2015-06-17 00:00:00
2711894,233947,25462,"SH","8933","On Site Visit - Ongoing",2014-10-21 00:00:00,2014-10-21 00:00:00
2711895,233950,25462,"SH","17659","On Site Visit - Ongoing",2015-05-01 00:00:00,2015-05-01 00:00:00
2711896,233950,25462,"SH","16203","On Site Visit - Ongoing",2015-03-25 00:00:00,2015-03-25 00:00:00
2711897,233955,25462,"SH","17185","On Site Visit - Ongoing",2015-01-29 00:00:00,2015-01-30 00:00:00
2711898,233959,25462,"SH","19097","On Site Visit - Ongoing",2015-05-26 00:00:00,2015-05-27 00:00:00
2711899,233961,25462,"SH","14379","On Site Visit - Ongoing",2015-02-17 00:00:00,2015-02-17 00:00:00
2710053,234684,25462,"SH","17170","On Site Visit - Ongoing",2015-04-22 00:00:00,2015-04-22 00:00:00
2710054,234693,25462,"SH","11193","On Site Visit - Ongoing",2014-12-17 00:00:00,2014-12-18 00:00:00
2710055,234695,25462,"SH","8503","On Site Visit - Ongoing",2014-10-08 00:00:00,2014-10-08 00:00:00
