"HM_SITE_ID","HM_STUDY_ID","STUDY_SITE_NUMBER","SITE_FSFV_DATE","SITE_FSFV_DATE_DERIVED","SITE_LSLV_DATE","SITE_LSLV_DATE_DERIVED","SITE_STATUS","COUNTRY_NAME","HM_COUNTRY_ID","LAST_MVR_DATE","YN_EXCLUDED","EXCLUDED_REASON","ETL_COMMENTS","YN_PD_EXCLUDED","PD_EXCLUDED_REASON","YN_SAE_EXCLUDED","SAE_EXCLUDED_REASON","YN_RT_EXCLUDED","RT_EXCLUDED_REASON","YN_TL_EXCLUDED","TL_EXCLUDED_REASON","ACTIVE_PATIENT_COUNT"
239727,24675,"1350",2014-04-03,2014-04-03,NA,NA,"ONGOING","UNITED STATES",17,2019-10-11,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,3
241660,24675,"1378",2014-03-31,2014-03-31,NA,NA,"ONGOING","UNITED STATES",17,2019-09-26,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,2
277610,27271,"1001",2019-01-14,2019-01-14,NA,NA,"ONGOING","SOUTH AFRICA",74,2019-10-07,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,126
277611,27271,"1002",2019-07-15,2019-07-08,NA,NA,"ONGOING","SOUTH AFRICA",74,2019-10-15,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,16
277724,27271,"1003",2019-01-31,2019-01-31,NA,NA,"ONGOING","SOUTH AFRICA",74,2019-10-22,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,50
269785,27298,"1013",2017-04-25,2017-04-25,2017-05-24,2017-05-24,"COMPLETED","JAPAN",82,2017-06-12,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
263293,27298,"1006",2016-07-21,2016-07-21,2017-03-24,2017-03-24,"COMPLETED","JAPAN",82,2017-05-18,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
265503,27298,"1009",2017-01-21,2017-01-21,2017-02-11,2017-02-11,"COMPLETED","JAPAN",82,2017-05-26,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
268882,27298,"1012",2017-02-20,2017-02-20,2017-02-23,2017-02-23,"COMPLETED","JAPAN",82,2017-06-09,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
263396,27298,"1007",2016-10-19,2016-10-19,2017-05-23,2017-05-23,"COMPLETED","JAPAN",82,2017-06-08,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262803,27298,"1003",2016-08-05,2016-08-05,2017-04-15,2017-04-15,"COMPLETED","JAPAN",82,2017-06-01,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262804,27298,"1004",2016-11-09,2016-11-09,2017-04-09,2017-04-09,"COMPLETED","JAPAN",82,2017-05-31,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262802,27298,"1002",2016-09-27,2016-09-27,2017-04-18,2017-04-18,"COMPLETED","JAPAN",82,2017-05-30,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
263275,27298,"1005",2016-11-30,2016-11-30,2017-01-07,2017-01-07,"COMPLETED","JAPAN",82,2017-05-19,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262168,27298,"1001",2016-07-20,2016-07-20,2017-02-12,2017-02-12,"COMPLETED","JAPAN",82,2017-06-09,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
266348,27298,"1010",2016-10-28,2016-10-28,2017-03-04,2017-03-04,"COMPLETED","JAPAN",82,2017-08-03,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
264168,27298,"1008",2016-10-31,2016-10-31,2017-04-22,2017-04-22,"COMPLETED","JAPAN",82,2017-06-12,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262088,27096,"1056",2016-08-17,2016-08-17,2017-01-24,2017-01-24,"COMPLETED","AUSTRALIA",19,2017-04-20,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262091,27096,"1058",2016-07-19,2016-07-19,2016-11-29,2016-11-29,"COMPLETED","UNITED STATES",17,2017-02-02,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262118,27096,"1059",2016-06-10,2016-06-10,2016-11-30,2016-11-30,"COMPLETED","UNITED STATES",17,2017-03-13,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262119,27096,"1060",2016-07-26,2016-07-26,2017-03-09,2017-03-09,"COMPLETED","UNITED STATES",17,2017-04-27,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262124,27096,"1062",2016-04-29,2016-04-29,2017-03-07,2017-03-07,"COMPLETED","UNITED STATES",17,2017-04-25,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262136,27096,"1063",2016-06-30,2016-06-30,2016-12-15,2016-12-15,"COMPLETED","UNITED STATES",17,2017-03-07,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262137,27096,"1064",2016-08-02,2016-08-02,2016-09-21,2016-09-21,"TERMINATED","UNITED STATES",17,2016-09-29,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262139,27096,"1066",2016-07-11,2016-06-22,2017-04-04,2017-04-04,"COMPLETED","UNITED STATES",17,2017-04-06,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262142,27096,"1067",2016-10-17,2016-10-17,2017-03-27,2017-03-27,"COMPLETED","UNITED STATES",17,2017-04-18,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262148,27096,"1069",2016-09-08,2016-09-08,2016-12-19,2016-12-19,"COMPLETED","UNITED STATES",17,2017-04-10,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262149,27096,"1070",2016-06-27,2016-06-27,2016-11-21,2016-11-21,"COMPLETED","CANADA",4,2017-01-31,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262150,27096,"1071",2016-08-16,2016-08-16,2016-12-29,2016-12-29,"COMPLETED","CANADA",4,2017-04-06,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262151,27096,"1072",2016-07-05,2016-07-05,2016-12-06,2016-12-06,"COMPLETED","CANADA",4,2017-04-04,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262152,27096,"1073",2016-07-05,2016-07-05,2017-03-06,2017-03-06,"COMPLETED","CANADA",4,2017-03-15,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262184,27096,"1074",2016-09-15,2016-09-15,2017-01-31,2017-01-31,"COMPLETED","GERMANY",88,2017-04-25,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262192,27096,"1076",2016-08-04,2016-08-04,2016-12-22,2016-12-22,"COMPLETED","UNITED STATES",17,2017-04-06,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262219,27096,"1079",2016-07-26,2016-07-26,2017-03-13,2017-03-13,"COMPLETED","AUSTRALIA",19,2017-04-19,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261673,27096,"1001",2016-08-08,2016-08-08,2017-01-11,2017-01-11,"COMPLETED","UNITED STATES",17,2017-03-27,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261674,27096,"1002",2016-06-07,2016-06-07,2016-11-17,2016-11-17,"COMPLETED","UNITED STATES",17,2017-04-13,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261675,27096,"1003",2016-08-10,2016-08-10,2016-10-05,2016-10-05,"TERMINATED","UNITED STATES",17,2016-11-15,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261680,27096,"1004",2016-07-26,2016-07-26,2017-03-15,2017-03-15,"COMPLETED","UNITED STATES",17,2017-04-25,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261787,27096,"1031",2016-11-10,2016-11-10,2016-12-19,2016-12-19,"COMPLETED","GERMANY",88,2017-05-03,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261792,27096,"1034",2016-11-07,2016-11-07,2017-03-16,2017-03-16,"COMPLETED","GERMANY",88,2017-05-09,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262243,27096,"1080",2016-09-21,2016-09-21,2017-03-06,2017-03-06,"COMPLETED","HUNGARY",51,2017-05-08,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262246,27096,"1082",2016-09-19,2016-09-19,2017-03-20,2017-03-20,"COMPLETED","HUNGARY",51,2017-05-09,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262247,27096,"1083",2016-10-06,2016-10-06,2017-02-07,2017-02-07,"COMPLETED","HUNGARY",51,2017-04-06,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262248,27096,"1084",2016-09-14,2016-09-14,2017-02-01,2017-02-01,"COMPLETED","HUNGARY",51,2017-05-10,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262251,27096,"1086",2016-09-14,2016-09-14,2016-12-14,2016-12-14,"COMPLETED","AUSTRALIA",19,2017-04-21,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262060,27096,"1052",2016-09-01,2016-09-01,2017-01-25,2017-01-25,"COMPLETED","AUSTRALIA",19,2017-04-24,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261798,27096,"1035",2016-07-13,2016-07-13,2017-02-02,2017-02-02,"COMPLETED","AUSTRALIA",19,2017-04-20,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261799,27096,"1036",2016-07-21,2016-07-21,2016-10-20,2016-10-20,"COMPLETED","AUSTRALIA",19,2017-04-04,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261974,27096,"1045",2016-08-15,2016-08-15,2017-03-17,2017-03-17,"COMPLETED","CANADA",4,2017-04-18,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262798,27096,"1091",2016-08-03,2016-08-03,2017-01-18,2017-01-18,"COMPLETED","UNITED STATES",17,2017-03-31,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262203,27096,"1078",2016-08-30,2016-08-30,2017-01-30,2017-01-30,"COMPLETED","UNITED STATES",17,2017-04-10,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262398,27096,"1090",2016-06-08,2016-06-08,2017-03-09,2017-03-09,"COMPLETED","CANADA",4,2017-03-14,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261741,27096,"1012",2016-07-13,2016-07-13,2017-01-17,2017-01-17,"COMPLETED","UNITED STATES",17,2017-03-07,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261742,27096,"1013",2016-04-18,2016-04-18,2016-08-22,2016-08-22,"COMPLETED","UNITED STATES",17,2016-10-11,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261743,27096,"1014",2016-06-02,2016-06-02,2017-01-17,2017-01-17,"COMPLETED","UNITED STATES",17,2017-04-12,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261752,27096,"1015",2016-06-02,2016-04-28,2016-08-16,2016-08-16,"COMPLETED","UNITED STATES",17,2017-04-19,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261757,27096,"1018",2016-06-21,2016-06-21,2016-10-24,2016-10-24,"COMPLETED","UNITED STATES",17,2017-04-11,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261758,27096,"1019",2016-10-11,2016-10-11,2017-02-28,2017-02-28,"COMPLETED","UNITED STATES",17,2017-03-30,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261760,27096,"1021",2016-05-12,2016-05-12,2017-03-08,2017-03-08,"COMPLETED","UNITED STATES",17,2017-04-24,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261762,27096,"1023",2016-05-11,2016-05-11,2016-12-14,2016-12-14,"COMPLETED","UNITED STATES",17,2017-04-11,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261763,27096,"1024",2016-04-27,2016-04-27,2016-12-14,2016-12-14,"COMPLETED","UNITED STATES",17,2017-03-14,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261776,27096,"1027",2016-06-08,2016-06-08,2016-12-27,2016-12-27,"COMPLETED","UNITED STATES",17,2017-04-25,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261777,27096,"1028",2016-06-15,2016-06-15,2017-01-23,2017-01-23,"COMPLETED","UNITED STATES",17,2017-03-27,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261778,27096,"1029",2016-05-04,2016-05-04,2017-03-07,2017-03-07,"COMPLETED","UNITED STATES",17,2017-05-09,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261780,27096,"1030",2016-06-28,2016-06-28,2016-12-19,2016-12-19,"COMPLETED","UNITED STATES",17,2017-04-11,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261720,27096,"1005",2016-04-15,2016-04-15,2017-02-08,2017-02-08,"COMPLETED","UNITED STATES",17,2017-04-27,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261722,27096,"1006",2016-04-29,2016-04-29,2016-10-28,2016-10-28,"COMPLETED","UNITED STATES",17,2017-05-08,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261732,27096,"1010",2016-08-30,2016-08-30,2017-01-16,2017-01-16,"COMPLETED","UNITED STATES",17,2017-02-10,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261877,27096,"1037",2016-08-09,2016-08-08,2017-03-21,2017-03-21,"COMPLETED","CANADA",4,2017-04-25,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261878,27096,"1038",2016-08-11,2016-08-11,2017-01-24,2017-01-24,"COMPLETED","CANADA",4,2017-04-04,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261879,27096,"1039",2016-06-21,2016-06-21,2017-03-28,2017-03-28,"COMPLETED","CANADA",4,2017-04-12,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261880,27096,"1040",2016-06-09,2016-06-09,2017-03-21,2017-03-21,"COMPLETED","CANADA",4,2017-03-22,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
261893,27096,"1043",2016-07-12,2016-07-12,2017-01-23,2017-01-23,"COMPLETED","AUSTRALIA",19,2017-05-10,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262021,27096,"1046",2016-07-18,2016-07-18,2017-03-17,2017-03-17,"COMPLETED","AUSTRALIA",19,2017-04-19,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262024,27096,"1047",2016-06-03,2016-06-03,2017-01-23,2017-01-23,"COMPLETED","CANADA",4,2017-04-19,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262035,27096,"1049",2016-10-11,2016-10-11,2016-12-07,2016-12-07,"TERMINATED","UNITED STATES",17,2017-04-20,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262036,27096,"1050",2016-05-24,2016-05-24,2016-12-05,2016-12-05,"COMPLETED","UNITED STATES",17,2017-02-06,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
263686,27096,"1092",2016-09-07,2016-09-07,2017-01-19,2017-01-19,"COMPLETED","UNITED STATES",17,2017-02-22,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
231981,24533,"1248",2014-04-07,2014-04-07,2014-10-15,2014-10-15,"COMPLETED","FRANCE",87,2017-02-01,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
231984,24533,"1250",2013-07-31,2013-07-31,2013-09-14,2013-09-14,"COMPLETED","FRANCE",87,2017-01-17,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
231996,24533,"1253",2014-04-29,2014-04-29,2014-08-09,2014-08-09,"COMPLETED","FRANCE",87,2017-01-09,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
231998,24533,"1255",2014-05-20,2014-05-20,2014-10-24,2014-10-24,"COMPLETED","FRANCE",87,2016-03-11,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
231999,24533,"1256",2013-08-01,2013-08-01,2013-08-14,2013-08-14,"TERMINATED","FRANCE",87,2015-11-04,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
231115,24533,"1224",2014-11-19,2014-11-19,2016-03-04,2016-03-04,"COMPLETED","CHINA",20,2018-05-14,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
231128,24533,"1236",2014-11-28,2014-11-28,2016-03-01,2016-03-01,"COMPLETED","CHINA",20,2017-05-08,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
231180,24533,"1240",2014-09-26,2014-09-26,2016-11-03,2016-11-03,"COMPLETED","CHINA",20,2018-01-09,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
230280,24533,"1178",2013-06-21,2013-06-21,2013-12-07,2013-12-07,"COMPLETED","UNITED STATES",17,2016-12-27,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
231237,24533,"1241",2014-11-18,2014-11-18,2016-02-01,2016-02-01,"COMPLETED","CHINA",20,2018-08-22,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
230282,24533,"1180",2013-12-04,2013-12-04,2016-08-15,2016-08-15,"COMPLETED","UNITED STATES",17,2016-09-27,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
230284,24533,"1182",2014-07-21,2014-07-21,2014-08-15,2014-08-15,"COMPLETED","UNITED STATES",17,2016-10-26,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
231822,24533,"1245",2013-10-31,2013-10-31,2014-08-25,2014-08-25,"COMPLETED","UNITED STATES",17,2016-05-05,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
230921,24533,"1211",2014-05-23,2014-05-23,2016-03-28,2016-03-28,"COMPLETED","UNITED STATES",17,2016-04-26,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
230933,24533,"1212",2014-01-10,2014-01-10,2014-10-14,2014-10-14,"COMPLETED","UNITED STATES",17,2016-09-26,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
234216,24533,"1272",2013-10-08,2013-10-08,2015-05-24,2015-05-24,"COMPLETED","JAPAN",82,2016-11-01,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
229916,24533,"1170",2013-09-05,2013-09-05,2016-11-16,2016-11-16,"COMPLETED","UNITED STATES",17,2017-03-23,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
229930,24533,"1174",2013-11-01,2013-10-28,2014-10-28,2014-10-28,"COMPLETED","UNITED STATES",17,2016-03-15,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
230292,24533,"1184",2014-06-26,2014-06-26,2017-01-04,2017-01-04,"COMPLETED","UNITED STATES",17,2017-02-02,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
230293,24533,"1185",2013-08-21,2013-08-21,2014-11-12,2014-11-12,"COMPLETED","UNITED STATES",17,2017-03-09,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
230297,24533,"1186",2014-02-27,2014-02-20,2017-01-04,2017-01-04,"COMPLETED","UNITED STATES",17,2017-02-23,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
230298,24533,"1187",2013-07-05,2013-07-05,2014-06-24,2014-06-24,"COMPLETED","UNITED STATES",17,2016-05-25,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
230319,24533,"1188",2014-04-14,2014-04-14,2014-10-06,2014-10-06,"COMPLETED","UNITED STATES",17,2016-10-05,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
230328,24533,"1189",2013-12-20,2013-12-20,2017-01-04,2017-01-04,"COMPLETED","UNITED STATES",17,2017-02-07,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
230019,24533,"1177",2013-09-16,2013-09-11,2014-09-18,2014-09-18,"COMPLETED","UNITED KINGDOM",101,2016-05-12,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
230943,24533,"1214",2014-10-11,2014-10-11,2015-02-11,2015-02-11,"COMPLETED","CHINA",20,2018-04-04,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
230944,24533,"1215",2014-10-20,2014-10-20,2015-07-08,2015-07-08,"COMPLETED","CHINA",20,2018-09-10,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
230950,24533,"1221",2014-12-18,2014-12-18,2014-12-18,2014-12-18,"TERMINATED","CHINA",20,2015-09-14,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
231508,24533,"1244",2013-10-14,2013-10-14,2015-02-16,2015-02-16,"COMPLETED","UNITED STATES",17,2016-05-04,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
227664,24533,"1077",2013-05-01,2013-05-01,2013-07-29,2013-07-29,"COMPLETED","UNITED STATES",17,2016-09-20,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
227676,24533,"1080",2013-04-23,2013-04-23,2015-08-14,2015-08-14,"COMPLETED","UNITED STATES",17,2017-01-05,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
227686,24533,"1082",2013-04-16,2013-04-16,2013-09-23,2013-09-23,"COMPLETED","SWEDEN",99,2017-02-06,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
227690,24533,"1084",2013-12-10,2013-12-10,2015-01-14,2015-01-14,"COMPLETED","ITALY",92,2016-03-30,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
227691,24533,"1085",2013-08-27,2013-08-27,2014-03-09,2014-03-09,"COMPLETED","ITALY",92,2016-04-06,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
227692,24533,"1086",2013-02-19,2013-02-19,2015-02-11,2015-02-11,"COMPLETED","ITALY",92,2016-09-23,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
227694,24533,"1088",2013-06-03,2013-06-03,2014-02-07,2014-02-07,"COMPLETED","ITALY",92,2016-05-24,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
227726,24533,"1089",2013-08-01,2013-08-01,2016-12-09,2016-12-09,"COMPLETED","UNITED STATES",17,2017-02-06,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
227741,24533,"1094",2013-07-22,2013-07-22,2015-01-16,2015-01-16,"COMPLETED","UNITED STATES",17,2016-10-13,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
227754,24533,"1096",2014-02-28,2014-02-28,2014-04-16,2014-04-16,"COMPLETED","UNITED STATES",17,2016-11-15,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
227270,24533,"1028",2014-01-09,2014-01-09,2016-07-26,2016-07-26,"COMPLETED","GERMANY",88,2017-01-30,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
227271,24533,"1029",2013-01-08,2013-01-08,2014-08-04,2014-08-04,"COMPLETED","SPAIN",98,2016-03-29,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
227272,24533,"1030",2013-04-23,2013-04-23,2015-01-18,2015-01-18,"COMPLETED","SPAIN",98,2017-02-06,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
228298,24533,"1116",2014-01-10,2013-10-09,2014-02-28,2014-02-28,"COMPLETED","JAPAN",82,2016-09-23,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
227790,24533,"1098",2014-02-12,2014-02-12,2015-04-18,2015-04-18,"COMPLETED","UNITED STATES",17,2016-03-22,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
227285,24533,"1034",2013-05-21,2013-05-21,2016-11-25,2016-11-25,"COMPLETED","SPAIN",98,2016-11-29,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
227286,24533,"1035",2013-08-29,2013-08-29,2014-08-02,2014-08-02,"COMPLETED","SPAIN",98,2016-03-16,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
227287,24533,"1036",2013-09-30,2013-09-30,2015-07-29,2015-07-29,"COMPLETED","SPAIN",98,2016-09-16,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
227342,24533,"1038",2013-07-08,2013-07-08,2014-04-08,2014-04-08,"COMPLETED","UNITED KINGDOM",101,2016-06-02,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
227344,24533,"1040",2013-07-15,2013-07-15,2014-05-13,2014-05-13,"COMPLETED","UNITED KINGDOM",101,2016-03-11,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
227864,24533,"1101",2013-05-22,2013-05-22,2013-05-22,2013-05-22,"TERMINATED","FRANCE",87,2015-12-16,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
227865,24533,"1102",2013-11-06,2013-11-06,2015-02-09,2015-02-09,"COMPLETED","FRANCE",87,2017-01-19,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
227866,24533,"1103",2013-04-26,2013-04-26,2014-05-10,2014-05-10,"COMPLETED","FRANCE",87,2017-02-17,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
227868,24533,"1105",2014-05-21,2014-05-21,2015-08-16,2015-08-16,"COMPLETED","FRANCE",87,2016-05-25,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
227869,24533,"1106",2013-10-15,2013-10-15,2014-06-18,2014-06-18,"COMPLETED","FRANCE",87,2017-01-20,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
227889,24533,"1107",2013-07-03,2013-07-03,2016-11-17,2016-11-17,"COMPLETED","UNITED STATES",17,2017-01-30,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
228849,24533,"1121",2013-06-05,2013-06-05,2015-03-18,2015-03-18,"COMPLETED","UNITED STATES",17,2016-09-21,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
227357,24533,"1042",2014-07-16,2014-07-16,2014-08-08,2014-08-08,"TERMINATED","ARGENTINA",1,2014-11-04,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
229637,24533,"1128",2014-03-19,2014-03-19,2014-10-08,2014-10-08,"COMPLETED","UNITED STATES",17,2017-04-21,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
232459,24533,"1263",2014-05-07,2014-05-05,2016-12-14,2016-12-14,"COMPLETED","NETHERLANDS",95,2016-12-20,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
226910,24533,"1002",2014-01-09,2014-01-09,2015-07-30,2015-07-30,"COMPLETED","UNITED STATES",17,2017-02-03,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
226914,24533,"1004",2012-08-29,2012-08-29,2012-11-03,2012-11-03,"COMPLETED","JAPAN",82,2016-06-13,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
